project_id,company_id,project_name,start_date,completion_date,project_status,automation_type,robots_deployed,budget_usd,annual_savings_usd,roi_percent,department,implementation_partner,country,industry,employee_hours_saved,ai_enabled,cloud_deployment
PRJ041109,CMP07875,Cobalt Optimization Program,2023-09-08,,Failed,Supply Chain,25,4945504,0,-96.1,Content Moderation,Capgemini,United Kingdom,Mining & Metals,25934,No,No
PRJ011175,CMP05507,Omega Platform,2022-11-14,,Active,Claims Processing,26,285118,515493,180.8,Operations,IBM,Brazil,Technology,122318,Yes,No
PRJ045773,CMP07647,Cobalt Digital Transformation,2023-03-02,2024-08-02,Completed,Audit Automation,97,2019588,5097440,252.4,Customer Service,Cyient,Philippines,Telecommunications,135452,No,Yes
PRJ035796,CMP00993,Lambda Workflow Engine,2023-11-01,2025-05-01,Completed,Data Entry Automation,164,4575698,7499569,163.9,Risk Management,PwC,Germany,Energy & Utilities,45073,Yes,No
PRJ049722,CMP08651,Horizon Automation Initiative,2016-12-08,,Paused,HR Automation,117,1064162,2937087,276.0,IT,Capgemini,Philippines,Mining & Metals,44045,Yes,No
PRJ018412,CMP00453,Fusion Workflow Engine,2023-02-25,2024-07-25,Completed,Financial Reporting,167,3787976,3931919,103.8,Procurement,Accenture,Singapore,Telecommunications,53836,No,No
PRJ026267,CMP09131,Omega Workflow Engine,2019-10-23,2020-09-23,Completed,IT Service Management,122,54389,143315,263.5,Audit,Wipro,United Kingdom,Healthcare,152995,No,Yes
PRJ042982,CMP05786,Cobalt Workflow Engine,2019-02-26,,Paused,Audit Automation,198,1145888,1907904,166.5,Legal,EY,France,Government & Public Sector,165617,Yes,No
PRJ037813,CMP08100,Phoenix Platform,2019-12-17,,Active,Claims Processing,135,3504972,8482032,242.0,Risk Management,TCS,Vietnam,Telecommunications,3579,No,No
PRJ013359,CMP08758,Vector Workflow Engine,2024-03-30,,Active,HR Automation,166,2663873,5106645,191.7,Customer Onboarding,EY,India,Transportation & Logistics,133907,No,Yes
PRJ034892,CMP08122,Nexus Platform,2019-09-23,,Active,HR Automation,158,724931,2155945,297.4,Customer Onboarding,Accenture,Netherlands,Energy & Utilities,18312,No,No
PRJ020411,CMP05064,Horizon Process Reengineering,2022-09-24,2023-03-24,Completed,Financial Reporting,171,2767655,8452418,305.4,Human Resources,Tech Mahindra,South Africa,Insurance,180207,No,Yes
PRJ025166,CMP04633,Aurora Optimization Program,2025-07-04,,Paused,Audit Automation,67,4993578,7650161,153.2,Legal,Deloitte,South Africa,Government & Public Sector,51954,No,No
PRJ033052,CMP04087,Prism Intelligence Suite,2025-08-31,,Completed,Invoice Processing,101,83537,53380,63.9,Supply Chain,Hexaware,Brazil,Retail & E-Commerce,148205,No,No
PRJ010247,CMP03920,Titan Intelligence Suite,2017-09-05,,Paused,Invoice Processing,188,2473690,6040751,244.2,Customer Service,Mphasis,United Kingdom,Mining & Metals,7167,Yes,No
PRJ021239,CMP00998,Titan Efficiency Project,2023-02-19,,Active,Supply Chain,170,4101490,12542356,305.8,Marketing,Accenture,Germany,Banking & Finance,40580,No,No
PRJ036983,CMP04255,Lambda Process Reengineering,2025-09-08,,Completed,Financial Reporting,162,2694664,4613265,171.2,Finance,Hexaware,Philippines,Telecommunications,100273,Yes,Yes
PRJ018695,CMP04072,Sentinel Intelligence Suite,2017-12-01,2019-03-01,Cancelled,Claims Processing,143,3063774,7717647,251.9,Procurement,HCL Technologies,Canada,Transportation & Logistics,135576,No,Yes
PRJ025106,CMP09259,Titan Modernization,2015-05-20,,Active,Invoice Processing,105,4322704,3886111,89.9,Supply Chain,Wipro,India,Energy & Utilities,152498,Yes,Yes
PRJ008313,CMP03863,Apex Workflow Engine,2015-10-08,,Failed,IT Service Management,6,414063,0,-20.4,Risk Management,Mphasis,Singapore,Technology,26382,Yes,Yes
PRJ018992,CMP09555,Orion Modernization,2015-05-17,,Paused,Email Automation,112,3055152,4396364,143.9,Human Resources,EY,Singapore,Mining & Metals,165677,Yes,No
PRJ009238,CMP06540,Eclipse Digital Transformation,2020-01-22,2021-10-22,Completed,Audit Automation,54,925439,279483,30.2,Compliance,HCL Technologies,France,Pharma & Life Sciences,21416,Yes,No
PRJ021175,CMP03143,Phoenix Intelligence Suite,2015-05-10,2016-02-10,Cancelled,Data Entry Automation,142,1610777,3667739,227.7,Legal,Cyient,Vietnam,Government & Public Sector,127293,Yes,No
PRJ020247,CMP09727,Zenith Process Reengineering,2015-02-25,2016-09-25,Completed,Invoice Processing,74,1096940,304949,27.8,Procurement,IBM,Philippines,Healthcare,52296,No,Yes
PRJ009018,CMP08584,Omega Modernization,2023-09-14,2024-03-14,Completed,Supply Chain,75,1304791,1447013,110.9,Supply Chain,Deloitte,Malaysia,Banking & Finance,112892,No,No
PRJ046295,CMP01363,Atlas Platform,2020-04-02,2021-03-02,Completed,Supply Chain,42,3813559,9198304,241.2,Marketing,Infosys,Canada,Transportation & Logistics,189363,No,No
PRJ039454,CMP07282,Sigma Modernization,2023-04-02,2023-11-02,Cancelled,Supply Chain,92,312378,505115,161.7,Risk Management,Tech Mahindra,Brazil,Healthcare,11939,Yes,Yes
PRJ034952,CMP03251,Phoenix Process Reengineering,2024-10-04,,Active,IT Service Management,130,4246116,3231294,76.1,Customer Service,Deloitte,Mexico,Education,82885,Yes,No
PRJ021949,CMP02023,Omega Process Reengineering,2020-01-31,,Paused,Supply Chain,83,4153907,523392,12.6,Human Resources,TCS,Malaysia,Mining & Metals,20045,No,No
PRJ015436,CMP09572,Cobalt Process Reengineering,2016-11-16,,Failed,Claims Processing,93,3530479,0,-55.8,Compliance,Tech Mahindra,Mexico,Government & Public Sector,190509,Yes,Yes
PRJ039093,CMP05455,Titan Accelerator,2025-11-18,,Active,Supply Chain,4,1291150,1527430,118.3,Operations,Wipro,Canada,Technology,193629,Yes,Yes
PRJ003116,CMP00733,Quantum Workflow Engine,2015-07-10,2016-09-10,Cancelled,Payroll Processing,199,4549886,5682808,124.9,Audit,HCL Technologies,UAE,Real Estate,180107,Yes,Yes
PRJ030593,CMP07866,Delta Process Reengineering,2024-03-09,2024-11-09,Completed,Email Automation,109,2781461,6386234,229.6,Risk Management,Wipro,Brazil,Government & Public Sector,2790,No,Yes
PRJ034400,CMP03555,Phoenix Workflow Engine,2017-06-06,,Paused,Customer Onboarding,121,4977537,14847993,298.3,Customer Onboarding,Wipro,Netherlands,Banking & Finance,77133,No,Yes
PRJ033572,CMP09400,Omega Process Reengineering,2020-09-12,,Active,Payroll Processing,194,2251900,6699403,297.5,Audit,Deloitte,Germany,Banking & Finance,826,Yes,No
PRJ034381,CMP08416,Delta Optimization Program,2021-06-18,,Active,Audit Automation,139,1530182,1874473,122.5,Marketing,PwC,Canada,Banking & Finance,133340,Yes,No
PRJ031573,CMP02033,Phoenix Intelligence Suite,2023-11-02,,Failed,HR Automation,188,4457581,0,-50.0,Supply Chain,Mphasis,Malaysia,Technology,154793,Yes,Yes
PRJ007863,CMP09347,Nexus Platform,2015-09-04,2016-01-04,Completed,Compliance Monitoring,182,4432980,8422662,190.0,Operations,Hexaware,Germany,Energy & Utilities,153585,No,Yes
PRJ014652,CMP07503,Prism Process Reengineering,2022-11-21,2024-06-21,Completed,Financial Reporting,115,3606445,7923360,219.7,Audit,LTIMindtree,Japan,Mining & Metals,71826,No,Yes
PRJ000790,CMP06096,Orion Intelligence Suite,2022-06-04,,Active,Email Automation,128,2091437,6347511,303.5,Compliance,Wipro,India,Banking & Finance,96438,Yes,No
PRJ025256,CMP04485,Titan Process Reengineering,2022-09-12,,Active,Supply Chain,109,4986557,13423811,269.2,Content Moderation,Tech Mahindra,Australia,Education,165376,Yes,No
PRJ024445,CMP08965,Apex Efficiency Project,2016-01-19,2018-01-19,Completed,Compliance Monitoring,27,2972443,4693487,157.9,Marketing,Wipro,United Kingdom,Real Estate,139587,Yes,Yes
PRJ003243,CMP00488,Vector Process Reengineering,2016-04-15,2016-08-15,Completed,Supply Chain,87,428495,385217,89.9,Procurement,TCS,Germany,Retail & E-Commerce,160211,Yes,Yes
PRJ037895,CMP06935,Vector Accelerator,2025-04-16,,Completed,Compliance Monitoring,189,303820,245790,80.9,Risk Management,EY,India,Banking & Finance,97018,Yes,Yes
PRJ000776,CMP01167,Orion Workflow Engine,2021-09-01,,Active,Audit Automation,168,3875609,11266395,290.7,Customer Service,Tech Mahindra,Vietnam,Banking & Finance,68575,Yes,No
PRJ044140,CMP06382,Horizon Intelligence Suite,2018-01-05,,Active,IT Service Management,100,537703,531788,98.9,Compliance,Cognizant,South Africa,Healthcare,33273,No,Yes
PRJ012002,CMP05777,Eclipse Process Reengineering,2020-01-15,2020-10-15,Completed,Data Entry Automation,67,4082179,8482768,207.8,Finance,TCS,UAE,Pharma & Life Sciences,109048,Yes,Yes
PRJ033000,CMP09929,Apex Efficiency Project,2019-10-03,,Active,Customer Onboarding,123,2577879,1247693,48.4,Supply Chain,IBM,South Africa,Energy & Utilities,148610,Yes,No
PRJ043545,CMP07484,Delta Platform,2025-05-09,,Completed,Invoice Processing,49,4202436,2979527,70.9,Customer Service,EY,France,Manufacturing,177441,Yes,Yes
PRJ034289,CMP00624,Sigma Digital Transformation,2018-12-06,,Paused,Email Automation,155,4902305,5122909,104.5,Audit,IBM,Mexico,Mining & Metals,100806,Yes,No
PRJ019349,CMP02550,Sentinel Platform,2020-07-21,2021-02-21,Completed,Supply Chain,97,4172912,6038204,144.7,Legal,Capgemini,France,Real Estate,89310,No,Yes
PRJ029672,CMP03792,Titan Efficiency Project,2017-12-22,2018-03-22,Completed,Audit Automation,2,4539104,11688193,257.5,Compliance,Wipro,Mexico,Insurance,104448,No,No
PRJ030161,CMP04779,Delta Workflow Engine,2024-03-07,,Active,Email Automation,193,2132473,5139260,241.0,Finance,Deloitte,Singapore,Healthcare,182396,Yes,No
PRJ025932,CMP06015,Quantum Automation Initiative,2016-06-19,,Active,Financial Reporting,58,4606838,6408112,139.1,Customer Service,IBM,Mexico,Pharma & Life Sciences,158949,No,Yes
PRJ010232,CMP01544,Apex Automation Initiative,2023-09-21,2025-01-21,Completed,Data Entry Automation,184,2244245,469047,20.9,Compliance,HCL Technologies,South Africa,Transportation & Logistics,124646,No,No
PRJ011515,CMP01617,Apex Platform,2019-03-06,,Paused,IT Service Management,39,2534875,3898638,153.8,Operations,Cognizant,Singapore,Real Estate,199167,No,Yes
PRJ002421,CMP07405,Orion Efficiency Project,2021-06-05,2022-07-05,Completed,HR Automation,130,3741297,2502928,66.9,Customer Onboarding,Hexaware,Philippines,Mining & Metals,194875,No,No
PRJ006141,CMP02101,Prism Intelligence Suite,2019-12-19,,Active,Claims Processing,44,1478564,2470680,167.1,Human Resources,PwC,Philippines,Manufacturing,166486,No,No
PRJ011511,CMP06813,Sentinel Platform,2023-07-15,2024-04-15,Completed,Payroll Processing,148,1667747,3477252,208.5,Marketing,Wipro,Vietnam,Retail & E-Commerce,13284,Yes,No
PRJ040726,CMP04011,Horizon Process Reengineering,2015-04-27,,Failed,Invoice Processing,108,438857,0,-38.9,IT,LTIMindtree,France,Insurance,180778,Yes,No
PRJ043104,CMP02591,Lambda Workflow Engine,2024-07-16,,Active,Compliance Monitoring,17,4198511,4790501,114.1,Customer Onboarding,EY,Japan,Banking & Finance,140568,Yes,No
PRJ030891,CMP08916,Fusion Accelerator,2023-05-09,,Paused,Email Automation,18,234399,549431,234.4,Audit,PwC,Vietnam,Insurance,718,No,No
PRJ010825,CMP01992,Sigma Process Reengineering,2017-07-05,2018-07-05,Completed,Compliance Monitoring,32,4029007,2719580,67.5,Content Moderation,TCS,Germany,Real Estate,198849,Yes,Yes
PRJ044720,CMP02584,Phoenix Workflow Engine,2015-08-18,2016-12-18,Completed,Customer Onboarding,43,247982,272780,110.0,Supply Chain,Cyient,Japan,Healthcare,100428,Yes,Yes
PRJ016152,CMP09313,Sentinel Efficiency Project,2023-09-30,2024-12-30,Completed,Email Automation,162,201226,543914,270.3,Human Resources,Mphasis,Malaysia,Retail & E-Commerce,2775,Yes,Yes
PRJ030937,CMP02263,Nexus Accelerator,2017-11-25,2019-08-25,Completed,Customer Onboarding,26,3382432,1569448,46.4,Compliance,Tech Mahindra,France,Transportation & Logistics,23956,Yes,Yes
PRJ023231,CMP03421,Titan Process Reengineering,2019-12-08,,Active,Supply Chain,136,2088368,3869746,185.3,Audit,HCL Technologies,France,Education,111259,Yes,Yes
PRJ006717,CMP07284,Prism Optimization Program,2020-10-29,,Failed,HR Automation,104,2203174,0,-16.6,Compliance,Capgemini,Malaysia,Education,123438,Yes,No
PRJ047645,CMP05490,Orion Automation Initiative,2019-10-12,2020-02-12,Cancelled,Compliance Monitoring,138,4424497,9941845,224.7,Procurement,Mphasis,France,Technology,93347,No,No
PRJ008140,CMP02403,Cobalt Digital Transformation,2017-05-03,2017-12-03,Completed,Invoice Processing,7,2085465,548477,26.3,Legal,Tech Mahindra,Netherlands,Healthcare,24995,No,No
PRJ039802,CMP07390,Aurora Process Reengineering,2020-07-30,,Active,Invoice Processing,174,1964617,3436115,174.9,Human Resources,Capgemini,Germany,Telecommunications,115465,No,Yes
PRJ040778,CMP02133,Quantum Process Reengineering,2017-04-06,2017-11-06,Completed,Supply Chain,191,3808843,11540794,303.0,Finance,Infosys,Vietnam,Technology,15069,No,No
PRJ037728,CMP05533,Aurora Workflow Engine,2023-12-13,,Active,Compliance Monitoring,190,3163351,5146772,162.7,Operations,Capgemini,Brazil,Technology,63104,No,Yes
PRJ042088,CMP07893,Titan Platform,2023-10-28,,Failed,Financial Reporting,14,712698,0,-96.2,Content Moderation,Capgemini,Malaysia,Government & Public Sector,136531,No,No
PRJ005459,CMP01070,Cobalt Modernization,2023-12-28,,Active,Email Automation,64,2385702,3397240,142.4,Legal,EY,Canada,Manufacturing,150060,Yes,No
PRJ020675,CMP04075,Nexus Efficiency Project,2017-10-18,,Active,Payroll Processing,74,3910525,9893628,253.0,Procurement,Cognizant,Vietnam,Technology,132387,No,Yes
PRJ004046,CMP02577,Vector Process Reengineering,2025-08-29,,Cancelled,Payroll Processing,146,3553415,10024184,282.1,Legal,Cyient,Mexico,Manufacturing,98707,No,Yes
PRJ043463,CMP04178,Omega Efficiency Project,2015-12-14,,Active,Financial Reporting,191,3097937,3215659,103.8,Content Moderation,Accenture,United Kingdom,Technology,144081,No,No
PRJ027967,CMP07328,Zenith Optimization Program,2025-07-25,2025-12-25,Cancelled,Email Automation,176,4110572,10477848,254.9,Procurement,HCL Technologies,South Africa,Technology,63448,Yes,Yes
PRJ023080,CMP01243,Nexus Automation Initiative,2023-02-01,2023-11-01,Completed,Payroll Processing,28,4786657,4193112,87.6,Human Resources,Cognizant,Philippines,Education,100698,No,Yes
PRJ010008,CMP05908,Apex Efficiency Project,2023-04-13,,Active,Financial Reporting,48,2815429,1556932,55.3,Customer Onboarding,EY,UAE,Healthcare,49417,No,No
PRJ015010,CMP02009,Sigma Digital Transformation,2016-03-03,,Active,Data Entry Automation,61,2107831,1129797,53.6,Customer Onboarding,HCL Technologies,Malaysia,Technology,100829,Yes,No
PRJ044918,CMP01740,Nexus Digital Transformation,2015-12-14,,Active,Financial Reporting,74,1271657,756636,59.5,Risk Management,Hexaware,UAE,Technology,12653,Yes,No
PRJ038421,CMP08633,Phoenix Digital Transformation,2015-10-12,2016-03-12,Completed,Audit Automation,100,1954911,2097620,107.3,Customer Onboarding,Cyient,Japan,Retail & E-Commerce,115988,Yes,Yes
PRJ038123,CMP04562,Fusion Optimization Program,2018-02-07,,Failed,Audit Automation,113,1227543,0,-85.1,Risk Management,LTIMindtree,Australia,Banking & Finance,175772,Yes,Yes
PRJ013235,CMP07328,Zenith Automation Initiative,2025-12-09,,Completed,Audit Automation,26,2232736,4005528,179.4,Content Moderation,IBM,Philippines,Pharma & Life Sciences,180287,No,Yes
PRJ011057,CMP01765,Omega Optimization Program,2019-10-12,,Paused,HR Automation,173,3584040,5193274,144.9,IT,Tech Mahindra,Australia,Government & Public Sector,165751,No,No
PRJ043718,CMP00761,Sigma Accelerator,2025-04-11,,Active,Supply Chain,20,781221,1032774,132.2,Human Resources,Hexaware,Germany,Retail & E-Commerce,20901,Yes,Yes
PRJ045470,CMP06220,Omega Accelerator,2021-01-30,,Active,Supply Chain,125,2582193,2468577,95.6,Content Moderation,Capgemini,Malaysia,Retail & E-Commerce,56933,No,No
PRJ024441,CMP01789,Lambda Workflow Engine,2015-09-08,,Paused,Compliance Monitoring,7,2098821,2902669,138.3,Customer Onboarding,Infosys,United States,Telecommunications,76129,Yes,Yes
PRJ005022,CMP00005,Quantum Accelerator,2019-05-23,2020-02-23,Completed,IT Service Management,41,3112932,4292733,137.9,Marketing,Cyient,UAE,Government & Public Sector,35447,No,No
PRJ023457,CMP06511,Sentinel Digital Transformation,2016-04-15,,Active,Claims Processing,30,4164972,7580249,182.0,Customer Onboarding,LTIMindtree,France,Manufacturing,58543,Yes,No
PRJ004442,CMP05397,Zenith Efficiency Project,2020-10-11,,Active,HR Automation,171,2705153,4874686,180.2,Customer Onboarding,TCS,Australia,Technology,190530,Yes,No
PRJ033283,CMP05976,Apex Optimization Program,2021-12-28,,Failed,Supply Chain,62,857685,0,-41.6,Legal,Cyient,France,Retail & E-Commerce,59849,Yes,No
PRJ000538,CMP08449,Sigma Process Reengineering,2022-08-18,,Active,Customer Onboarding,20,2143433,4972765,232.0,Operations,PwC,Singapore,Healthcare,31625,Yes,No
PRJ004540,CMP05823,Prism Intelligence Suite,2017-08-02,,Paused,Compliance Monitoring,83,2127506,4625198,217.4,Customer Onboarding,Capgemini,Japan,Education,137577,No,No
PRJ046595,CMP03938,Prism Intelligence Suite,2023-03-14,2023-07-14,Cancelled,Customer Onboarding,97,2416157,5131917,212.4,Legal,Infosys,France,Government & Public Sector,151879,Yes,No
PRJ033424,CMP09837,Fusion Intelligence Suite,2016-03-20,,Active,IT Service Management,198,2999228,8463821,282.2,Operations,Mphasis,Netherlands,Healthcare,75114,No,No
PRJ048957,CMP05461,Quantum Digital Transformation,2017-10-10,,Active,Data Entry Automation,51,3024316,5486109,181.4,IT,LTIMindtree,Australia,Banking & Finance,87534,Yes,No
PRJ033876,CMP04407,Sentinel Efficiency Project,2025-01-28,,Failed,HR Automation,116,2468726,0,-66.0,Supply Chain,TCS,Mexico,Banking & Finance,142072,No,Yes
PRJ012009,CMP07160,Cobalt Automation Initiative,2020-07-22,,Active,Payroll Processing,69,920456,1897060,206.1,Risk Management,Mphasis,UAE,Mining & Metals,158592,Yes,Yes
PRJ024385,CMP02361,Omega Intelligence Suite,2020-04-25,2021-06-25,Cancelled,Email Automation,31,3571585,10650466,298.2,Content Moderation,Wipro,United States,Banking & Finance,108497,No,Yes
PRJ023031,CMP05486,Sentinel Platform,2020-08-09,,Failed,Email Automation,122,1537491,0,-69.8,Customer Service,Capgemini,France,Technology,23327,Yes,Yes
PRJ046583,CMP09690,Prism Intelligence Suite,2017-08-19,2018-04-19,Completed,Financial Reporting,72,746908,516113,69.1,Finance,Cyient,UAE,Energy & Utilities,1186,No,Yes
PRJ041096,CMP08035,Sigma Automation Initiative,2025-05-09,,Paused,Audit Automation,119,3164355,4800327,151.7,Customer Onboarding,Infosys,South Africa,Healthcare,102530,Yes,Yes
PRJ029801,CMP02772,Orion Automation Initiative,2024-07-01,2025-06-01,Completed,Supply Chain,17,3799559,4114922,108.3,Risk Management,Mphasis,United Kingdom,Pharma & Life Sciences,58776,No,Yes
PRJ015711,CMP01359,Zenith Workflow Engine,2022-08-14,,Active,Customer Onboarding,29,993360,3059549,308.0,Legal,Capgemini,Philippines,Retail & E-Commerce,158701,No,No
PRJ021773,CMP05904,Lambda Digital Transformation,2023-10-26,,Paused,IT Service Management,46,4424078,1190077,26.9,Compliance,IBM,Singapore,Pharma & Life Sciences,183683,Yes,No
PRJ040395,CMP02806,Zenith Workflow Engine,2017-08-25,2018-05-25,Completed,Email Automation,39,4488289,718126,16.0,Procurement,Tech Mahindra,UAE,Real Estate,131054,No,Yes
PRJ004722,CMP03443,Atlas Process Reengineering,2025-01-23,,Paused,Compliance Monitoring,61,2788557,5328932,191.1,IT,Tech Mahindra,India,Education,153637,No,Yes
PRJ026722,CMP03871,Vertex Efficiency Project,2017-08-22,2019-04-22,Cancelled,Compliance Monitoring,168,1869322,1917924,102.6,Human Resources,TCS,UAE,Government & Public Sector,69129,No,No
PRJ043765,CMP09141,Eclipse Digital Transformation,2024-12-19,,Active,Supply Chain,176,1857912,2549055,137.2,Supply Chain,Cyient,France,Government & Public Sector,89337,No,No
PRJ024964,CMP07906,Quantum Automation Initiative,2025-03-27,,Active,Data Entry Automation,152,4930306,562055,11.4,Compliance,Capgemini,South Africa,Telecommunications,136899,Yes,Yes
